"chr" "start" "end"
"2460" "chr4" 150901979 150902590
"2461" "chr4" 150920625 150921049
"2462" "chr4" 150931613 150932270
"2463" "chr4" 151000342 151000791
"2464" "chr4" 151066204 151066635
"2465" "chr4" 151130375 151130939
"2466" "chr4" 151138398 151138850
"2467" "chr4" 151164011 151164640
"2468" "chr4" 151169360 151169784
"2469" "chr4" 151218971 151219422
"2470" "chr4" 151515146 151515590
"2471" "chr4" 151643960 151644374
"2472" "chr4" 151720339 151720783
"2473" "chr4" 151736033 151736470
"2474" "chr4" 151749394 151749784
"2475" "chr4" 151788192 151788643
"2476" "chr4" 151881231 151881655
"2477" "chr4" 151881973 151882579
"2478" "chr4" 151897830 151898355
"2479" "chr4" 151967073 151967497
"2480" "chr4" 152020450 152020811
"2481" "chr4" 152038515 152038866
"2482" "chr4" 152159635 152160065
"2483" "chr4" 152197908 152198514
"2484" "chr4" 152283782 152284255
"2485" "chr4" 152329615 152330188
"2486" "chr4" 152410687 152411093
"2487" "chr4" 152451910 152452370
"2488" "chr4" 152525381 152525809
"2489" "chr4" 152533688 152534119
"2490" "chr4" 152565755 152566177
"2491" "chr4" 152567400 152567830
"2492" "chr4" 152682173 152682602
"2493" "chr4" 152687820 152688316
"2494" "chr4" 152722744 152723118
"2495" "chr4" 152878416 152878808
"2496" "chr4" 152966855 152967303
"2497" "chr4" 153020665 153021118
"2498" "chr4" 153269768 153270217
"2499" "chr4" 153277746 153278206
"2500" "chr4" 153291050 153291439
"2501" "chr4" 153306724 153307148
"2502" "chr4" 153319214 153319618
"2503" "chr4" 153329670 153330125
"2504" "chr4" 153357520 153357944
"2505" "chr4" 153375524 153375949
"2506" "chr4" 153381554 153382019
"2507" "chr4" 153421951 153422375
"2508" "chr4" 153502630 153503107
"2509" "chr4" 153561436 153562054
"2510" "chr4" 153656479 153657035
"2511" "chr4" 153700580 153701055
"2512" "chr4" 153705922 153706340
"2513" "chr4" 153767854 153768214
"2514" "chr4" 153856287 153856717
"2515" "chr4" 153878888 153879401
"2516" "chr4" 154004556 154004986
"2517" "chr4" 154006286 154006722
"2518" "chr4" 154049062 154049429
"2519" "chr4" 154052719 154053301
"2520" "chr4" 154064088 154064693
"2521" "chr4" 154077447 154077871
"2522" "chr4" 154080159 154080627
"2523" "chr4" 154128683 154129116
"2524" "chr4" 154153814 154154245
"2525" "chr4" 154237723 154238074
"2526" "chr4" 154239844 154240285
"2527" "chr4" 154265512 154265885
"2528" "chr4" 154266317 154266809
"2529" "chr4" 154267667 154268167
"2530" "chr4" 154354206 154354594
"2531" "chr4" 154386633 154387164
"2532" "chr4" 154387423 154387899
"2533" "chr4" 154389709 154390025
"2534" "chr4" 154451854 154452522
"2535" "chr4" 154457180 154457667
"2536" "chr4" 154462503 154462937
"2537" "chr4" 154463979 154464403
"2538" "chr4" 154495486 154495910
"2539" "chr4" 154497288 154497721
"2540" "chr4" 154555904 154556274
"2541" "chr4" 154564507 154565004
"2542" "chr4" 154566255 154566721
"2543" "chr4" 154570599 154571054
"2544" "chr4" 154671391 154671751
"2545" "chr4" 154684559 154685023
"2546" "chr4" 154694241 154694712
"2547" "chr4" 154706904 154707383
"2548" "chr4" 154712125 154712507
"2549" "chr4" 154713465 154713918
"2550" "chr4" 154939835 154940230
"2551" "chr4" 154945221 154945654
"2552" "chr4" 154970967 154971398
"2553" "chr4" 155003862 155004322
"2554" "chr4" 155040465 155040924
"2555" "chr4" 155176122 155176546
"2556" "chr4" 155213736 155214176
"2557" "chr4" 155235401 155235831
"2558" "chr4" 155250364 155250989
"2559" "chr4" 155254116 155254725
"2560" "chr4" 155265845 155266269
"2561" "chr4" 155269814 155270238
"2562" "chr4" 155270971 155271435
"2563" "chr4" 155320620 155321050
"2564" "chr4" 155337199 155337700
"2565" "chr4" 155337943 155338418
"2566" "chr4" 155424723 155425149
"2567" "chr4" 155427400 155427842
"2568" "chr4" 155466822 155467265
"2569" "chr4" 155471276 155471773
"2570" "chr4" 155473247 155473613
"2571" "chr4" 155480519 155481152
"2572" "chr4" 155539855 155540245
"2573" "chr4" 155543777 155544206
"2574" "chr4" 155547875 155548276
"2575" "chr4" 155558831 155559255
"2576" "chr4" 155607935 155608384
"2577" "chr4" 155700504 155700936
"2578" "chr4" 155728157 155728781
"2579" "chr4" 155768974 155769407
"2580" "chr4" 155775484 155775911
"2581" "chr4" 155832236 155832666
"2582" "chr4" 155849783 155850207
"2583" "chr4" 155903353 155904027
"2584" "chr4" 155947163 155947611
"2585" "chr4" 156128689 156129119
"2586" "chr4" 156129523 156129903
"2587" "chr4" 156275072 156275496
"2588" "chr4" 156292620 156293028
"2589" "chr4" 156324998 156325466
"2590" "chr4" 156363409 156363833
"2591" "chr4" 156418462 156418844
"2592" "chr4" 156450317 156450747
"2593" "chr4" 156663451 156663881
"2594" "chr4" 156679964 156680406
"2595" "chr4" 156708261 156708685
"2596" "chr4" 156717154 156717590
"2597" "chr4" 156730907 156731356
"2598" "chr4" 156874236 156874959
"2599" "chr4" 156893223 156893655
"2600" "chr4" 156920889 156921316
"2601" "chr4" 157030966 157031390
"2602" "chr4" 157034225 157034655
"2603" "chr4" 157076123 157076529
"2604" "chr4" 157090043 157090670
"2605" "chr4" 157215757 157216160
"2606" "chr4" 157299229 157299640
"2607" "chr4" 157396421 157396830
"2608" "chr4" 157496559 157496995
"2609" "chr4" 157514611 157515041
"2610" "chr4" 157598343 157598788
"2611" "chr4" 157721581 157722011
"2612" "chr4" 157889647 157890248
"2613" "chr4" 157891924 157892348
"2614" "chr4" 157892836 157893658
"2615" "chr4" 157904514 157904913
"2616" "chr4" 157936355 157936785
"2617" "chr4" 157964280 157964730
"2618" "chr4" 157966673 157967097
"2619" "chr4" 158049574 158049958
"2620" "chr4" 158093161 158093576
"2621" "chr4" 158125656 158126109
"2622" "chr4" 158138860 158139252
"2623" "chr4" 158212211 158212687
"2624" "chr4" 158435811 158436336
"2625" "chr4" 158726110 158726548
"2626" "chr4" 158899865 158900289
"2627" "chr4" 158913173 158913634
"2628" "chr4" 158986359 158986767
"2629" "chr4" 159091657 159092259
"2630" "chr4" 159093640 159094241
"2631" "chr4" 159114115 159114731
"2632" "chr4" 159131455 159131905
"2633" "chr4" 159174492 159174916
"2634" "chr4" 159176840 159177275
"2635" "chr4" 159181113 159181550
"2636" "chr4" 159189714 159190122
"2637" "chr4" 159331370 159331816
"2638" "chr4" 159339839 159340275
"2639" "chr4" 159417149 159417582
"2640" "chr4" 159499605 159500053
"2641" "chr4" 159546033 159546466
"2642" "chr4" 159588758 159589372
"2643" "chr4" 159593325 159593762
"2644" "chr4" 159631956 159632368
"2645" "chr4" 159651090 159651521
"2646" "chr4" 159703109 159703493
"2647" "chr4" 159771957 159772381
"2648" "chr4" 159777992 159778617
"2649" "chr4" 159782911 159783341
"2650" "chr4" 159817164 159817609
"2651" "chr4" 159937690 159938138
"2652" "chr4" 160025927 160026303
"2653" "chr4" 160096659 160097259
"2654" "chr4" 160113170 160113599
"2655" "chr4" 160124107 160124550
"2656" "chr4" 160149117 160149490
"2657" "chr4" 160177151 160177589
"2658" "chr4" 160213325 160213688
"2659" "chr4" 160218225 160218671
"2660" "chr4" 160237048 160237505
"2661" "chr4" 160305794 160306187
"2662" "chr4" 160319503 160319933
"2663" "chr4" 160365796 160366241
"2664" "chr4" 160367646 160368245
"2665" "chr4" 160376757 160377181
"2666" "chr4" 160408344 160408946
"2667" "chr4" 160529615 160530005
"2668" "chr4" 160685470 160685910
"2669" "chr4" 160868101 160868562
"2670" "chr4" 161096452 161096822
"2671" "chr4" 162173681 162174111
"2672" "chr4" 162175590 162175950
"2673" "chr4" 162177837 162178299
"2674" "chr4" 162241507 162241936
"2675" "chr4" 162341033 162341457
"2676" "chr4" 162485318 162485754
"2677" "chr4" 162563867 162564293
"2678" "chr4" 162623399 162623837
"2679" "chr4" 162873593 162873923
"2680" "chr4" 163052463 163052872
"2681" "chr4" 163090098 163090528
"2682" "chr4" 163383126 163383486
"2683" "chr4" 163418683 163419112
"2684" "chr4" 163420603 163421100
"2685" "chr4" 163566485 163566913
"2686" "chr4" 163760943 163761369
"2687" "chr4" 163786284 163786654
"2688" "chr4" 163864380 163864822
"2689" "chr4" 163880216 163880654
"2690" "chr4" 163959163 163959697
"2691" "chr4" 163969556 163969997
"2692" "chr4" 164028886 164029320
"2693" "chr4" 164032717 164033141
"2694" "chr4" 164113164 164113553
"2695" "chr4" 164172294 164172924
"2696" "chr4" 164252792 164253222
"2697" "chr4" 164253905 164254570
"2698" "chr4" 164405955 164406387
"2699" "chr4" 164456709 164457211
"2700" "chr4" 164465519 164465915
"2701" "chr4" 164469602 164470247
"2702" "chr4" 164471418 164471842
"2703" "chr4" 164476017 164476490
"2704" "chr4" 164477297 164477727
"2705" "chr4" 164509012 164509506
"2706" "chr4" 164593913 164594244
"2707" "chr4" 164600319 164600750
"2708" "chr4" 164602340 164602780
"2709" "chr4" 164676082 164676707
"2710" "chr4" 164679203 164679533
"2711" "chr4" 164933797 164934167
"2712" "chr4" 164944377 164944761
"2713" "chr4" 165304721 165305263
"2714" "chr4" 165621517 165621968
"2715" "chr4" 165638056 165638480
"2716" "chr4" 165652988 165653372
"2717" "chr4" 165669524 165670077
"2718" "chr4" 165689619 165690064
"2719" "chr4" 165700865 165701251
"2720" "chr4" 165805200 165805650
"2721" "chr4" 165834669 165835047
"2722" "chr4" 165856506 165856974
"2723" "chr4" 165858723 165859475
"2724" "chr4" 165870565 165871273
"2725" "chr4" 165898707 165899148
"2726" "chr4" 165918482 165918917
"2727" "chr4" 165922605 165923054
"2728" "chr4" 165937984 165938495
"2729" "chr4" 165982027 165982490
"2730" "chr4" 166017939 166018386
"2731" "chr4" 166033487 166033972
"2732" "chr4" 166034194 166034568
"2733" "chr4" 166052387 166052805
"2734" "chr4" 166128765 166129095
"2735" "chr4" 166264866 166265323
"2736" "chr4" 166267165 166267595
"2737" "chr4" 166272528 166272912
"2738" "chr4" 166277042 166277486
"2739" "chr4" 166299939 166300422
"2740" "chr4" 166305678 166306118
"2741" "chr4" 166346792 166347171
"2742" "chr4" 166383185 166383555
"2743" "chr4" 166385930 166386364
"2744" "chr4" 166414433 166414823
"2745" "chr4" 166458120 166458552
"2746" "chr4" 166621968 166622416
"2747" "chr4" 166785377 166785801
"2748" "chr4" 167013059 167013488
"2749" "chr4" 167086943 167087375
"2750" "chr4" 167090221 167090661
"2751" "chr4" 167173943 167174367
"2752" "chr4" 167245357 167245879
"2753" "chr4" 167422966 167423405
"2754" "chr4" 167515490 167515871
"2755" "chr4" 167941519 167942028
"2756" "chr4" 167942686 167943093
"2757" "chr4" 168211843 168212229
"2758" "chr4" 168543861 168544285
"2759" "chr4" 168949676 168950115
"2760" "chr4" 168998159 168998574
"2761" "chr4" 169074984 169075408
"2762" "chr4" 169104816 169105256
"2763" "chr4" 169239379 169239811
"2764" "chr4" 169435315 169435793
"2765" "chr4" 169473171 169473615
"2766" "chr4" 169506627 169507051
"2767" "chr4" 169552622 169553084
"2768" "chr4" 169631454 169631878
"2769" "chr4" 169754157 169754587
"2770" "chr4" 169786044 169786497
"2771" "chr4" 169838568 169838957
"2772" "chr4" 169842689 169843346
"2773" "chr4" 169844831 169845588
"2774" "chr4" 169864150 169864577
"2775" "chr4" 169916646 169917092
"2776" "chr4" 169926846 169927251
"2777" "chr4" 169930755 169931636
"2778" "chr4" 169931787 169932258
"2779" "chr4" 169945874 169946302
"2780" "chr4" 169967029 169967459
"2781" "chr4" 169989597 169990021
"2782" "chr4" 170036930 170037380
"2783" "chr4" 170074022 170074452
"2784" "chr4" 170106778 170107208
"2785" "chr4" 170191134 170191580
"2786" "chr4" 170192022 170192640
"2787" "chr4" 170208027 170208485
"2788" "chr4" 170232794 170233218
"2789" "chr4" 170405600 170406030
"2790" "chr4" 170407256 170407710
"2791" "chr4" 170414039 170414459
"2792" "chr4" 170487459 170487902
"2793" "chr4" 170533201 170533668
"2794" "chr4" 170534284 170534644
"2795" "chr4" 170540582 170541187
"2796" "chr4" 170541261 170541771
"2797" "chr4" 170644316 170644772
"2798" "chr4" 170695898 170696339
"2799" "chr4" 170712842 170713284
"2800" "chr4" 170731480 170731842
"2801" "chr4" 170861638 170862077
"2802" "chr4" 170929540 170929983
"2803" "chr4" 170947360 170947688
"2804" "chr4" 170968931 170969315
"2805" "chr4" 171010311 171010732
"2806" "chr4" 171011232 171011852
"2807" "chr4" 171059756 171060121
"2808" "chr4" 171119861 171120259
"2809" "chr4" 171149051 171149465
"2810" "chr4" 171180686 171181150
"2811" "chr4" 171228306 171228736
"2812" "chr4" 171295890 171296357
"2813" "chr4" 171321495 171321856
"2814" "chr4" 171418349 171418695
"2815" "chr4" 171510732 171511184
"2816" "chr4" 171545084 171545435
"2817" "chr4" 171637996 171638426
"2818" "chr4" 171774544 171774968
"2819" "chr4" 171797017 171797395
"2820" "chr4" 171912082 171912506
"2821" "chr4" 172571726 172572094
"2822" "chr4" 172767358 172767804
"2823" "chr4" 172955188 172955618
"2824" "chr4" 173068892 173069247
"2825" "chr4" 173123593 173124033
"2826" "chr4" 173154036 173154460
"2827" "chr4" 173517405 173517735
"2828" "chr4" 173588095 173588519
"2829" "chr4" 173751380 173751927
"2830" "chr4" 173813458 173813882
"2831" "chr4" 173934312 173934999
"2832" "chr4" 173935386 173935886
"2833" "chr4" 173946212 173946605
"2834" "chr4" 173953579 173954006
"2835" "chr4" 174092248 174092730
"2836" "chr4" 174113471 174113932
"2837" "chr4" 174153034 174153490
"2838" "chr4" 174158350 174158754
"2839" "chr4" 174178916 174179288
"2840" "chr4" 174180436 174180866
"2841" "chr4" 174202153 174202786
"2842" "chr4" 174209437 174209833
"2843" "chr4" 174222727 174223151
"2844" "chr4" 174238116 174238584
"2845" "chr4" 174239942 174240339
"2846" "chr4" 174281752 174282206
"2847" "chr4" 174338141 174338565
"2848" "chr4" 174341403 174342035
"2849" "chr4" 174415490 174415914
"2850" "chr4" 174426989 174427395
"2851" "chr4" 174443112 174443561
"2852" "chr4" 174457980 174458464
"2853" "chr4" 174512887 174513311
"2854" "chr4" 174669507 174669945
"2855" "chr4" 174673747 174674347
"2856" "chr4" 174748853 174749303
"2857" "chr4" 174755260 174755690
"2858" "chr4" 174911240 174911683
"2859" "chr4" 175041612 175042067
"2860" "chr4" 175077343 175077805
"2861" "chr4" 175131498 175131945
"2862" "chr4" 175143420 175144030
"2863" "chr4" 175240066 175240730
"2864" "chr4" 175286116 175286575
"2865" "chr4" 175553297 175553726
"2866" "chr4" 175635572 175635943
"2867" "chr4" 175685211 175685670
"2868" "chr4" 175795073 175795508
"2869" "chr4" 175976240 175976602
"2870" "chr4" 176031100 176031524
"2871" "chr4" 176174621 176175045
"2872" "chr4" 176364729 176365126
"2873" "chr4" 176430430 176430860
"2874" "chr4" 176457988 176458440
"2875" "chr4" 176481733 176482160
"2876" "chr4" 176812971 176813471
"2877" "chr4" 176868231 176868655
"2878" "chr4" 176875035 176875472
"2879" "chr4" 176955618 176956057
"2880" "chr4" 176976085 176976500
"2881" "chr4" 177020453 177020889
"2882" "chr4" 177044853 177045277
"2883" "chr4" 177071408 177071832
"2884" "chr4" 177113039 177113477
"2885" "chr4" 177198697 177199324
"2886" "chr4" 177262085 177262524
"2887" "chr4" 177297121 177297545
"2888" "chr4" 177298736 177299255
"2889" "chr4" 177484722 177485120
"2890" "chr4" 177490417 177490879
"2891" "chr4" 177557018 177557469
"2892" "chr4" 177563646 177564076
"2893" "chr4" 177581673 177582125
"2894" "chr4" 177711035 177711640
"2895" "chr4" 177713951 177714297
"2896" "chr4" 177885208 177885662
"2897" "chr4" 177954226 177954762
"2898" "chr4" 177968486 177968916
"2899" "chr4" 177972575 177973024
"2900" "chr4" 178021462 178021892
"2901" "chr4" 178029849 178030242
"2902" "chr4" 178161078 178161466
"2903" "chr4" 178171227 178171651
"2904" "chr4" 178260901 178261336
"2905" "chr4" 178288449 178288903
"2906" "chr4" 178297204 178297636
"2907" "chr4" 178302069 178302520
"2908" "chr4" 178362087 178362590
"2909" "chr4" 178426179 178426603
"2910" "chr4" 178467906 178468336
"2911" "chr4" 178469148 178469610
"2912" "chr4" 178476106 178476536
"2913" "chr4" 178500739 178501183
"2914" "chr4" 178588834 178589258
"2915" "chr4" 178801015 178801411
"2916" "chr4" 179007507 179007857
"2917" "chr4" 179196826 179197264
"2918" "chr4" 179316968 179317339
"2919" "chr4" 179499122 179499463
"2920" "chr4" 179520684 179521037
"2921" "chr4" 179554450 179554798
"2922" "chr4" 180228652 180229091
"2923" "chr4" 180546515 180546880
"2924" "chr4" 180547881 180548254
"2925" "chr4" 180788345 180788838
"2926" "chr4" 180949843 180950241
"2927" "chr4" 180978322 180978695
"2928" "chr4" 180981306 180981688
"2929" "chr4" 181071979 181072369
"2930" "chr4" 181370517 181370950
"2931" "chr4" 181378072 181378447
"2932" "chr4" 181478524 181478948
"2933" "chr4" 181585902 181586335
"2934" "chr4" 181587337 181587959
"2935" "chr4" 181749545 181750168
"2936" "chr4" 181753204 181753673
"2937" "chr4" 181761321 181761681
"2938" "chr4" 181830433 181830857
"2939" "chr4" 181868609 181869039
"2940" "chr4" 181874718 181875197
"2941" "chr4" 181881929 181882286
"2942" "chr4" 182064425 182064791
"2943" "chr4" 182182481 182182872
"2944" "chr4" 182222869 182223318
"2945" "chr4" 182449718 182450113
"2946" "chr4" 182490650 182491099
"2947" "chr4" 182503720 182504151
"2948" "chr4" 182860304 182860671
"2949" "chr4" 182919746 182920176
"2950" "chr4" 183010430 183010860
"2951" "chr4" 183063947 183064351
"2952" "chr4" 183187026 183187450
"2953" "chr4" 183228244 183228711
"2954" "chr4" 183364253 183364587
"2955" "chr4" 183376920 183377384
"2956" "chr4" 183399487 183399948
"2957" "chr4" 183481376 183481826
"2958" "chr4" 183564007 183564437
"2959" "chr4" 183727447 183727871
"2960" "chr4" 183730850 183731304
"2961" "chr4" 183783271 183783725
"2962" "chr4" 183838846 183839368
"2963" "chr4" 183846403 183846806
"2964" "chr4" 183849157 183849596
"2965" "chr4" 183859240 183859617
"2966" "chr4" 183934004 183934437
"2967" "chr4" 183994698 183995110
"2968" "chr4" 184020936 184021374
"2969" "chr4" 184027935 184028403
"2970" "chr4" 184078366 184078810
"2971" "chr4" 184171024 184171466
"2972" "chr4" 184177932 184178356
"2973" "chr4" 184183053 184183426
"2974" "chr4" 184183571 184183959
"2975" "chr4" 184210078 184210508
"2976" "chr4" 184274720 184275144
"2977" "chr4" 184280723 184281153
"2978" "chr4" 184284301 184284759
"2979" "chr4" 184319788 184320212
"2980" "chr4" 184328233 184328621
"2981" "chr4" 184364846 184365671
"2982" "chr4" 184365813 184366235
"2983" "chr4" 184393364 184393968
"2984" "chr4" 184425280 184425785
"2985" "chr4" 184521295 184521749
"2986" "chr4" 184523786 184524243
"2987" "chr4" 184544415 184544852
"2988" "chr4" 184580136 184580520
"2989" "chr4" 184642453 184642877
"2990" "chr4" 184679369 184679816
"2991" "chr4" 184760411 184760842
"2992" "chr4" 184761380 184761771
"2993" "chr4" 185018350 185018822
"2994" "chr4" 185021446 185022056
"2995" "chr4" 185064777 185065290
"2996" "chr4" 185084963 185085348
"2997" "chr4" 185089573 185090166
"2998" "chr4" 185171940 185172640
"2999" "chr4" 185185297 185185686
"3000" "chr4" 185189908 185190366
"3001" "chr4" 185203427 185203857
"3002" "chr4" 185204280 185204851
"3003" "chr4" 185208723 185209150
"3004" "chr4" 185231390 185231857
"3005" "chr4" 185321620 185322044
"3006" "chr4" 185338697 185339254
